Time Step,Ratio
28.02,0.521114545
28.03,0.521112511
28.04,0.521110482
28.05,0.521108457
28.06,0.521106436
28.07,0.52110442
28.08,0.521102408
28.09,0.5211004
28.1,0.521098397
28.11,0.521096398
28.12,0.521094403
28.13,0.521092413
28.14,0.521090427
28.15,0.521088445
28.16,0.521086468
28.17,0.521084495
28.18,0.521082526
28.19,0.521080561
28.2,0.521078601
28.21,0.521076645
28.22,0.521074693
28.23,0.521072745
28.24,0.521070802
28.25,0.521068863
28.26,0.521066928
28.27,0.521064997
28.28,0.52106307
28.29,0.521061148
28.3,0.521059229
28.31,0.521057315
28.32,0.521055405
28.33,0.521053499
28.34,0.521051597
28.35,0.5210497
28.36,0.521047806
28.37,0.521045917
28.38,0.521044031
28.39,0.52104215
28.4,0.521040273
28.41,0.521038399
28.42,0.52103653
28.43,0.521034665
28.44,0.521032804
28.45,0.521030947
28.46,0.521029094
28.47,0.521027245
28.48,0.5210254
28.49,0.521023559
28.5,0.521021722
28.51,0.521019889
28.52,0.52101806
28.53,0.521016235
28.54,0.521014413
28.55,0.521012596
28.56,0.521010783
28.57,0.521008973
28.58,0.521007168
28.59,0.521005366
28.6,0.521003569
28.61,0.521001775
28.62,0.520999985
28.63,0.520998199
28.64,0.520996417
28.65,0.520994638
28.66,0.520992864
28.67,0.520991093
28.68,0.520989326
28.69,0.520987563
28.7,0.520985804
28.71,0.520984049
28.72,0.520982297
28.73,0.520980549
28.74,0.520978805
28.75,0.520977065
28.76,0.520975328
28.77,0.520973596
28.78,0.520971867
28.79,0.520970141
28.8,0.52096842
28.81,0.520966702
28.82,0.520964988
28.83,0.520963278
28.84,0.520961571
28.85,0.520959868
28.86,0.520958169
28.87,0.520956473
28.88,0.520954781
28.89,0.520953093
28.9,0.520951408
28.91,0.520949727
28.92,0.52094805
28.93,0.520946376
28.94,0.520944706
28.95,0.520943039
28.96,0.520941376
28.97,0.520939717
28.98,0.520938061
28.99,0.520936409
29,0.520934761
29.01,0.520933116
29.02,0.520931474
29.03,0.520929836
29.04,0.520928202
29.05,0.520926571
29.06,0.520924944
29.07,0.52092332
29.08,0.5209217
29.09,0.520920083
29.1,0.520918469
29.11,0.52091686
29.12,0.520915253
29.13,0.520913651
29.14,0.520912051
29.15,0.520910455
29.16,0.520908863
29.17,0.520907274
29.18,0.520905688
29.19,0.520904106
29.2,0.520902527
29.21,0.520900952
29.22,0.52089938
29.23,0.520897811
29.24,0.520896246
29.25,0.520894684
29.26,0.520893126
29.27,0.520891571
29.28,0.520890019
29.29,0.520888471
29.3,0.520886926
29.31,0.520885385
29.32,0.520883846
29.33,0.520882311
29.34,0.52088078
29.35,0.520879251
29.36,0.520877726
29.37,0.520876205
29.38,0.520874686
29.39,0.520873171
29.4,0.520871659
29.41,0.520870151
29.42,0.520868645
29.43,0.520867143
29.44,0.520865644
29.45,0.520864149
29.46,0.520862656
29.47,0.520861167
29.48,0.520859681
29.49,0.520858199
29.5,0.520856719
29.51,0.520855243
29.52,0.52085377
29.53,0.5208523
29.54,0.520850833
29.55,0.520849369
29.56,0.520847909
29.57,0.520846452
29.58,0.520844997
29.59,0.520843546
29.6,0.520842099
29.61,0.520840654
29.62,0.520839212
29.63,0.520837774
29.64,0.520836338
29.65,0.520834906
29.66,0.520833477
29.67,0.520832051
29.68,0.520830628
29.69,0.520829208
29.7,0.520827791
29.71,0.520826377
29.72,0.520824967
29.73,0.520823559
29.74,0.520822154
29.75,0.520820753
29.76,0.520819354
29.77,0.520817959
29.78,0.520816566
29.79,0.520815176
29.8,0.52081379
29.81,0.520812406
29.82,0.520811026
29.83,0.520809648
29.84,0.520808274
29.85,0.520806902
29.86,0.520805533
29.87,0.520804168
29.88,0.520802805
29.89,0.520801445
29.9,0.520800088
29.91,0.520798734
29.92,0.520797383
29.93,0.520796035
29.94,0.52079469
29.95,0.520793348
29.96,0.520792009
29.97,0.520790672
29.98,0.520789338
29.99,0.520788008
30,0.52078668
30.01,0.520785355
30.02,0.520784033
30.03,0.520782714
30.04,0.520781397
30.05,0.520780084
30.06,0.520778773
30.07,0.520777465
30.08,0.52077616
30.09,0.520774858
30.1,0.520773558
30.11,0.520772262
30.12,0.520770968
30.13,0.520769677
30.14,0.520768389
30.15,0.520767103
30.16,0.520765821
30.17,0.520764541
30.18,0.520763264
30.19,0.520761989
30.2,0.520760718
30.21,0.520759449
30.22,0.520758183
30.23,0.520756919
30.24,0.520755659
30.25,0.520754401
30.26,0.520753146
30.27,0.520751893
30.28,0.520750643
30.29,0.520749396
30.3,0.520748152
30.31,0.52074691
30.32,0.520745671
30.33,0.520744435
30.34,0.520743201
30.35,0.52074197
30.36,0.520740742
30.37,0.520739516
30.38,0.520738293
30.39,0.520737073
30.4,0.520735855
30.41,0.52073464
30.42,0.520733427
30.43,0.520732217
30.44,0.52073101
30.45,0.520729805
30.46,0.520728603
30.47,0.520727404
30.48,0.520726207
30.49,0.520725013
30.5,0.520723821
30.51,0.520722632
30.52,0.520721445
30.53,0.520720261
30.54,0.52071908
30.55,0.520717901
30.56,0.520716724
30.57,0.520715551
30.58,0.520714379
30.59,0.520713211
30.6,0.520712044
30.61,0.520710881
30.62,0.52070972
30.63,0.520708561
30.64,0.520707405
30.65,0.520706251
30.66,0.5207051
30.67,0.520703951
30.68,0.520702805
30.69,0.520701661
30.7,0.52070052
30.71,0.520699381
30.72,0.520698245
30.73,0.520697111
30.74,0.520695979
30.75,0.52069485
30.76,0.520693724
30.77,0.5206926
30.78,0.520691478
30.79,0.520690359
30.8,0.520689242
30.81,0.520688127
30.82,0.520687015
30.83,0.520685906
30.84,0.520684798
30.85,0.520683694
30.86,0.520682591
30.87,0.520681491
30.88,0.520680393
30.89,0.520679298
30.9,0.520678205
30.91,0.520677114
30.92,0.520676026
30.93,0.52067494
30.94,0.520673857
30.95,0.520672775
30.96,0.520671697
30.97,0.52067062
30.98,0.520669546
30.99,0.520668474
31,0.520667404
31.01,0.520666337
31.02,0.520665272
31.03,0.520664209
31.04,0.520663149
31.05,0.520662091
31.06,0.520661035
31.07,0.520659982
31.08,0.52065893
31.09,0.520657881
31.1,0.520656835
31.11,0.52065579
31.12,0.520654748
31.13,0.520653708
31.14,0.52065267
31.15,0.520651635
31.16,0.520650602
31.17,0.520649571
31.18,0.520648542
31.19,0.520647515
31.2,0.520646491
31.21,0.520645469
31.22,0.520644449
31.23,0.520643431
31.24,0.520642416
31.25,0.520641402
31.26,0.520640391
31.27,0.520639382
31.28,0.520638376
31.29,0.520637371
31.3,0.520636369
31.31,0.520635368
31.32,0.52063437
31.33,0.520633374
31.34,0.520632381
31.35,0.520631389
31.36,0.520630399
31.37,0.520629412
31.38,0.520628427
31.39,0.520627444
31.4,0.520626463
31.41,0.520625484
31.42,0.520624507
31.43,0.520623532
31.44,0.52062256
31.45,0.52062159
31.46,0.520620621
31.47,0.520619655
31.48,0.520618691
31.49,0.520617729
31.5,0.520616769
31.51,0.520615811
31.52,0.520614855
31.53,0.520613901
31.54,0.520612949
31.55,0.520612
31.56,0.520611052
31.57,0.520610106
31.58,0.520609163
31.59,0.520608221
31.6,0.520607282
31.61,0.520606344
31.62,0.520605409
31.63,0.520604476
31.64,0.520603544
31.65,0.520602615
31.66,0.520601688
31.67,0.520600762
31.68,0.520599839
31.69,0.520598917
31.7,0.520597998
31.71,0.520597081
31.72,0.520596165
31.73,0.520595252
31.74,0.52059434
31.75,0.520593431
31.76,0.520592523
31.77,0.520591618
31.78,0.520590714
31.79,0.520589812
31.8,0.520588913
31.81,0.520588015
31.82,0.520587119
31.83,0.520586225
31.84,0.520585333
31.85,0.520584443
31.86,0.520583555
31.87,0.520582669
31.88,0.520581784
31.89,0.520580902
31.9,0.520580022
31.91,0.520579143
31.92,0.520578266
31.93,0.520577392
31.94,0.520576519
31.95,0.520575648
31.96,0.520574778
31.97,0.520573911
31.98,0.520573046
31.99,0.520572182
32,0.520571321
32.01,0.520570461
32.02,0.520569603
32.03,0.520568747
32.04,0.520567893
32.05,0.52056704
32.06,0.52056619
32.07,0.520565341
32.08,0.520564494
32.09,0.520563649
32.1,0.520562806
32.11,0.520561964
32.12,0.520561125
32.13,0.520560287
32.14,0.520559451
32.15,0.520558617
32.16,0.520557784
32.17,0.520556954
32.18,0.520556125
32.19,0.520555298
32.2,0.520554473
32.21,0.520553649
32.22,0.520552828
32.23,0.520552008
32.24,0.52055119
32.25,0.520550373
32.26,0.520549559
32.27,0.520548746
32.28,0.520547935
32.29,0.520547126
32.3,0.520546318
32.31,0.520545512
32.32,0.520544708
32.33,0.520543906
32.34,0.520543105
32.35,0.520542306
32.36,0.520541509
32.37,0.520540714
32.38,0.52053992
32.39,0.520539128
32.4,0.520538338
32.41,0.520537549
32.42,0.520536762
32.43,0.520535977
32.44,0.520535193
32.45,0.520534412
32.46,0.520533632
32.47,0.520532853
32.48,0.520532076
32.49,0.520531301
32.5,0.520530528
32.51,0.520529756
32.52,0.520528986
32.53,0.520528218
32.54,0.520527451
32.55,0.520526686
32.56,0.520525922
32.57,0.520525161
32.58,0.5205244
32.59,0.520523642
32.6,0.520522885
32.61,0.52052213
32.62,0.520521376
32.63,0.520520624
32.64,0.520519874
32.65,0.520519125
32.66,0.520518378
32.67,0.520517633
32.68,0.520516889
32.69,0.520516146
32.7,0.520515406
32.71,0.520514667
32.72,0.520513929
32.73,0.520513193
32.74,0.520512459
32.75,0.520511726
32.76,0.520510995
32.77,0.520510265
32.78,0.520509537
32.79,0.520508811
32.8,0.520508086
32.81,0.520507363
32.82,0.520506641
32.83,0.520505921
32.84,0.520505202
32.85,0.520504485
32.86,0.52050377
32.87,0.520503056
32.88,0.520502343
32.89,0.520501632
32.9,0.520500923
32.91,0.520500215
32.92,0.520499509
32.93,0.520498804
32.94,0.520498101
32.95,0.520497399
32.96,0.520496699
32.97,0.520496
32.98,0.520495303
32.99,0.520494607
33,0.520493913
33.01,0.52049322
33.02,0.520492529
33.03,0.520491839
33.04,0.520491151
33.05,0.520490464
33.06,0.520489779
33.07,0.520489095
33.08,0.520488413
33.09,0.520487732
33.1,0.520487053
33.11,0.520486375
33.12,0.520485699
33.13,0.520485024
33.14,0.52048435
33.15,0.520483678
33.16,0.520483007
33.17,0.520482338
33.18,0.52048167
33.19,0.520481004
33.2,0.520480339
33.21,0.520479676
33.22,0.520479014
33.23,0.520478353
33.24,0.520477694
33.25,0.520477037
33.26,0.52047638
33.27,0.520475725
33.28,0.520475072
33.29,0.52047442
33.3,0.520473769
33.31,0.52047312
33.32,0.520472472
33.33,0.520471826
33.34,0.520471181
33.35,0.520470537
33.36,0.520469895
33.37,0.520469254
33.38,0.520468615
33.39,0.520467976
33.4,0.52046734
33.41,0.520466704
33.42,0.52046607
33.43,0.520465438
33.44,0.520464807
33.45,0.520464177
33.46,0.520463548
33.47,0.520462921
33.48,0.520462295
33.49,0.520461671
33.5,0.520461048
33.51,0.520460426
33.52,0.520459805
33.53,0.520459186
33.54,0.520458568
33.55,0.520457952
33.56,0.520457337
33.57,0.520456723
33.58,0.520456111
33.59,0.5204555
33.6,0.52045489
33.61,0.520454281
33.62,0.520453674
33.63,0.520453068
33.64,0.520452464
33.65,0.520451861
33.66,0.520451259
33.67,0.520450658
33.68,0.520450059
33.69,0.52044946
33.7,0.520448864
33.71,0.520448268
33.72,0.520447674
33.73,0.520447081
33.74,0.520446489
33.75,0.520445899
33.76,0.52044531
33.77,0.520444722
33.78,0.520444136
33.79,0.52044355
33.8,0.520442966
33.81,0.520442384
33.82,0.520441802
33.83,0.520441222
33.84,0.520440643
33.85,0.520440065
33.86,0.520439489
33.87,0.520438913
33.88,0.520438339
33.89,0.520437767
33.9,0.520437195
33.91,0.520436625
33.92,0.520436056
33.93,0.520435488
33.94,0.520434921
33.95,0.520434356
33.96,0.520433792
33.97,0.520433229
33.98,0.520432667
33.99,0.520432106
34,0.520431547
34.01,0.520430989
34.02,0.520430432
34.03,0.520429876
34.04,0.520429322
34.05,0.520428769
34.06,0.520428216
34.07,0.520427666
34.08,0.520427116
34.09,0.520426567
34.1,0.52042602
34.11,0.520425474
34.12,0.520424929
34.13,0.520424385
34.14,0.520423842
34.15,0.520423301
34.16,0.52042276
34.17,0.520422221
34.18,0.520421683
34.19,0.520421146
34.2,0.520420611
34.21,0.520420076
34.22,0.520419543
34.23,0.520419011
34.24,0.52041848
34.25,0.52041795
34.26,0.520417421
34.27,0.520416893
34.28,0.520416367
34.29,0.520415841
34.3,0.520415317
34.31,0.520414794
34.32,0.520414272
34.33,0.520413751
34.34,0.520413232
34.35,0.520412713
34.36,0.520412195
34.37,0.520411679
34.38,0.520411164
34.39,0.52041065
34.4,0.520410137
34.41,0.520409625
34.42,0.520409114
34.43,0.520408604
34.44,0.520408096
34.45,0.520407588
34.46,0.520407082
34.47,0.520406576
34.48,0.520406072
34.49,0.520405569
34.5,0.520405067
34.51,0.520404566
34.52,0.520404066
34.53,0.520403567
34.54,0.52040307
34.55,0.520402573
34.56,0.520402077
34.57,0.520401583
34.58,0.520401089
34.59,0.520400597
34.6,0.520400106
34.61,0.520399615
34.62,0.520399126
34.63,0.520398638
34.64,0.520398151
34.65,0.520397665
34.66,0.52039718
34.67,0.520396696
34.68,0.520396213
34.69,0.520395731
34.7,0.52039525
34.71,0.52039477
34.72,0.520394292
34.73,0.520393814
34.74,0.520393337
34.75,0.520392861
34.76,0.520392387
34.77,0.520391913
34.78,0.520391441
34.79,0.520390969
34.8,0.520390498
34.81,0.520390029
34.82,0.52038956
34.83,0.520389093
34.84,0.520388626
34.85,0.520388161
34.86,0.520387696
34.87,0.520387233
34.88,0.52038677
34.89,0.520386309
34.9,0.520385848
34.91,0.520385389
34.92,0.52038493
34.93,0.520384473
34.94,0.520384016
34.95,0.520383561
34.96,0.520383106
34.97,0.520382652
34.98,0.5203822
34.99,0.520381748
35,0.520381297
35.01,0.520380848
35.02,0.520380399
35.03,0.520379951
35.04,0.520379505
35.05,0.520379059
35.06,0.520378614
35.07,0.52037817
35.08,0.520377727
35.09,0.520377285
35.1,0.520376844
35.11,0.520376404
35.12,0.520375965
35.13,0.520375527
35.14,0.520375089
35.15,0.520374653
35.16,0.520374218
35.17,0.520373783
35.18,0.52037335
35.19,0.520372917
35.2,0.520372486
35.21,0.520372055
35.22,0.520371625
35.23,0.520371196
35.24,0.520370768
35.25,0.520370341
35.26,0.520369915
35.27,0.52036949
35.28,0.520369066
35.29,0.520368643
35.3,0.52036822
35.31,0.520367799
35.32,0.520367378
35.33,0.520366958
35.34,0.52036654
35.35,0.520366122
35.36,0.520365705
35.37,0.520365289
35.38,0.520364874
35.39,0.520364459
35.4,0.520364046
35.41,0.520363634
35.42,0.520363222
35.43,0.520362811
35.44,0.520362401
35.45,0.520361993
35.46,0.520361584
35.47,0.520361177
35.48,0.520360771
35.49,0.520360366
35.5,0.520359961
35.51,0.520359557
35.52,0.520359155
35.53,0.520358753
35.54,0.520358352
35.55,0.520357951
35.56,0.520357552
35.57,0.520357154
35.58,0.520356756
35.59,0.520356359
35.6,0.520355963
35.61,0.520355568
35.62,0.520355174
35.63,0.520354781
35.64,0.520354388
35.65,0.520353997
35.66,0.520353606
35.67,0.520353216
35.68,0.520352827
35.69,0.520352438
35.7,0.520352051
35.71,0.520351664
35.72,0.520351279
35.73,0.520350894
35.74,0.52035051
35.75,0.520350126
35.76,0.520349744
35.77,0.520349362
35.78,0.520348981
35.79,0.520348601
35.8,0.520348222
35.81,0.520347844
35.82,0.520347466
35.83,0.52034709
35.84,0.520346714
35.85,0.520346339
35.86,0.520345964
35.87,0.520345591
35.88,0.520345218
35.89,0.520344846
35.9,0.520344475
35.91,0.520344105
35.92,0.520343736
35.93,0.520343367
35.94,0.520342999
35.95,0.520342632
35.96,0.520342266
35.97,0.5203419
35.98,0.520341535
35.99,0.520341172
36,0.520340808
36.01,0.520340446
36.02,0.520340084
36.03,0.520339724
36.04,0.520339364
36.05,0.520339004
36.06,0.520338646
36.07,0.520338288
36.08,0.520337931
36.09,0.520337575
36.1,0.52033722
36.11,0.520336865
36.12,0.520336511
36.13,0.520336158
36.14,0.520335806
36.15,0.520335454
36.16,0.520335104
36.17,0.520334754
36.18,0.520334404
36.19,0.520334056
36.2,0.520333708
36.21,0.520333361
36.22,0.520333015
36.23,0.520332669
36.24,0.520332324
36.25,0.52033198
36.26,0.520331637
36.27,0.520331294
36.28,0.520330952
36.29,0.520330611
36.3,0.520330271
36.31,0.520329931
36.32,0.520329592
36.33,0.520329254
36.34,0.520328917
36.35,0.52032858
36.36,0.520328244
36.37,0.520327909
36.38,0.520327574
36.39,0.520327241
36.4,0.520326907
36.41,0.520326575
36.42,0.520326243
36.43,0.520325913
36.44,0.520325582
36.45,0.520325253
36.46,0.520324924
36.47,0.520324596
36.48,0.520324269
36.49,0.520323942
36.5,0.520323616
36.51,0.520323291
36.52,0.520322966
36.53,0.520322642
36.54,0.520322319
36.55,0.520321996
36.56,0.520321675
36.57,0.520321354
36.58,0.520321033
36.59,0.520320714
36.6,0.520320395
36.61,0.520320076
36.62,0.520319759
36.63,0.520319442
36.64,0.520319125
36.65,0.52031881
36.66,0.520318495
36.67,0.520318181
36.68,0.520317867
36.69,0.520317554
36.7,0.520317242
36.71,0.52031693
36.72,0.52031662
36.73,0.520316309
36.74,0.520316
36.75,0.520315691
36.76,0.520315383
36.77,0.520315075
36.78,0.520314769
36.79,0.520314462
36.8,0.520314157
36.81,0.520313852
36.82,0.520313548
36.83,0.520313244
36.84,0.520312941
36.85,0.520312639
36.86,0.520312337
36.87,0.520312037
36.88,0.520311736
36.89,0.520311437
36.9,0.520311138
36.91,0.520310839
36.92,0.520310541
36.93,0.520310244
36.94,0.520309948
36.95,0.520309652
36.96,0.520309357
36.97,0.520309063
36.98,0.520308769
36.99,0.520308475
37,0.520308183
37.01,0.520307891
37.02,0.520307599
37.03,0.520307309
37.04,0.520307019
37.05,0.520306729
37.06,0.52030644
37.07,0.520306152
37.08,0.520305864
37.09,0.520305577
37.1,0.520305291
37.11,0.520305005
37.12,0.52030472
37.13,0.520304436
37.14,0.520304152
37.15,0.520303868
37.16,0.520303586
37.17,0.520303304
37.18,0.520303022
37.19,0.520302741
37.2,0.520302461
37.21,0.520302182
37.22,0.520301902
37.23,0.520301624
37.24,0.520301346
37.25,0.520301069
37.26,0.520300792
37.27,0.520300516
37.28,0.520300241
37.29,0.520299966
37.3,0.520299692
37.31,0.520299418
37.32,0.520299145
37.33,0.520298872
37.34,0.520298601
37.35,0.520298329
37.36,0.520298058
37.37,0.520297788
37.38,0.520297519
37.39,0.52029725
37.4,0.520296981
37.41,0.520296714
37.42,0.520296446
37.43,0.52029618
37.44,0.520295914
37.45,0.520295648
37.46,0.520295383
37.47,0.520295119
37.48,0.520294855
37.49,0.520294592
37.5,0.520294329
37.51,0.520294067
37.52,0.520293805
37.53,0.520293544
37.54,0.520293284
37.55,0.520293024
37.56,0.520292765
37.57,0.520292506
37.58,0.520292248
37.59,0.52029199
37.6,0.520291733
37.61,0.520291477
37.62,0.520291221
37.63,0.520290965
37.64,0.52029071
37.65,0.520290456
37.66,0.520290202
37.67,0.520289949
37.68,0.520289697
37.69,0.520289444
37.7,0.520289193
37.71,0.520288942
37.72,0.520288691
37.73,0.520288441
37.74,0.520288192
37.75,0.520287943
37.76,0.520287695
37.77,0.520287447
37.78,0.5202872
37.79,0.520286953
37.8,0.520286707
37.81,0.520286461
37.82,0.520286216
37.83,0.520285971
37.84,0.520285727
37.85,0.520285484
37.86,0.520285241
37.87,0.520284998
37.88,0.520284756
37.89,0.520284515
37.9,0.520284274
37.91,0.520284033
37.92,0.520283793
37.93,0.520283554
37.94,0.520283315
37.95,0.520283077
37.96,0.520282839
37.97,0.520282602
37.98,0.520282365
37.99,0.520282129
38,0.520281893
38.01,0.520281657
38.02,0.520281423
38.03,0.520281188
38.04,0.520280955
38.05,0.520280721
38.06,0.520280489
38.07,0.520280256
38.08,0.520280025
38.09,0.520279793
38.1,0.520279563
38.11,0.520279332
38.12,0.520279103
38.13,0.520278873
38.14,0.520278644
38.15,0.520278416
38.16,0.520278188
38.17,0.520277961
38.18,0.520277734
38.19,0.520277508
38.2,0.520277282
38.21,0.520277057
38.22,0.520276832
38.23,0.520276608
38.24,0.520276384
38.25,0.52027616
38.26,0.520275937
38.27,0.520275715
38.28,0.520275493
38.29,0.520275271
38.3,0.52027505
38.31,0.52027483
38.32,0.52027461
38.33,0.52027439
38.34,0.520274171
38.35,0.520273953
38.36,0.520273734
38.37,0.520273517
38.38,0.520273299
38.39,0.520273083
38.4,0.520272866
38.41,0.520272651
38.42,0.520272435
38.43,0.52027222
38.44,0.520272006
38.45,0.520271792
38.46,0.520271578
38.47,0.520271365
38.48,0.520271153
38.49,0.520270941
38.5,0.520270729
38.51,0.520270518
38.52,0.520270307
38.53,0.520270097
38.54,0.520269887
38.55,0.520269677
38.56,0.520269469
38.57,0.52026926
38.58,0.520269052
38.59,0.520268844
38.6,0.520268637
38.61,0.520268431
38.62,0.520268224
38.63,0.520268018
38.64,0.520267813
38.65,0.520267608
38.66,0.520267404
38.67,0.5202672
38.68,0.520266996
38.69,0.520266793
38.7,0.52026659
38.71,0.520266388
38.72,0.520266186
38.73,0.520265985
38.74,0.520265784
38.75,0.520265583
38.76,0.520265383
38.77,0.520265183
38.78,0.520264984
38.79,0.520264785
38.8,0.520264587
38.81,0.520264389
38.82,0.520264191
38.83,0.520263994
38.84,0.520263797
38.85,0.520263601
38.86,0.520263405
38.87,0.52026321
38.88,0.520263015
38.89,0.52026282
38.9,0.520262626
38.91,0.520262432
38.92,0.520262239
38.93,0.520262046
38.94,0.520261854
38.95,0.520261662
38.96,0.52026147
38.97,0.520261279
38.98,0.520261088
38.99,0.520260897
39,0.520260707
39.01,0.520260518
39.02,0.520260329
39.03,0.52026014
39.04,0.520259952
39.05,0.520259764
39.06,0.520259576
39.07,0.520259389
39.08,0.520259202
39.09,0.520259016
39.1,0.52025883
39.11,0.520258644
39.12,0.520258459
39.13,0.520258274
39.14,0.52025809
39.15,0.520257906
39.16,0.520257722
39.17,0.520257539
39.18,0.520257356
39.19,0.520257174
39.2,0.520256992
39.21,0.520256811
39.22,0.520256629
39.23,0.520256448
39.24,0.520256268
39.25,0.520256088
39.26,0.520255908
39.27,0.520255729
39.28,0.52025555
39.29,0.520255372
39.3,0.520255194
39.31,0.520255016
39.32,0.520254839
39.33,0.520254662
39.34,0.520254485
39.35,0.520254309
39.36,0.520254133
39.37,0.520253958
39.38,0.520253783
39.39,0.520253608
39.4,0.520253434
39.41,0.52025326
39.42,0.520253086
39.43,0.520252913
39.44,0.52025274
39.45,0.520252568
39.46,0.520252396
39.47,0.520252224
39.48,0.520252053
39.49,0.520251882
39.5,0.520251711
39.51,0.520251541
39.52,0.520251371
39.53,0.520251202
39.54,0.520251033
39.55,0.520250864
39.56,0.520250696
39.57,0.520250528
39.58,0.52025036
39.59,0.520250193
39.6,0.520250026
39.61,0.520249859
39.62,0.520249693
39.63,0.520249527
39.64,0.520249362
39.65,0.520249196
39.66,0.520249032
39.67,0.520248867
39.68,0.520248703
39.69,0.520248539
39.7,0.520248376
39.71,0.520248213
39.72,0.52024805
39.73,0.520247888
39.74,0.520247726
39.75,0.520247564
39.76,0.520247403
39.77,0.520247242
39.78,0.520247082
39.79,0.520246922
39.8,0.520246762
39.81,0.520246602
39.82,0.520246443
39.83,0.520246284
39.84,0.520246126
39.85,0.520245967
39.86,0.52024581
39.87,0.520245652
39.88,0.520245495
39.89,0.520245338
39.9,0.520245182
39.91,0.520245026
39.92,0.52024487
39.93,0.520244714
39.94,0.520244559
39.95,0.520244404
39.96,0.52024425
39.97,0.520244096
39.98,0.520243942
39.99,0.520243789
40,0.520243636
40.01,0.520243483
40.02,0.52024333
40.03,0.520243178
40.04,0.520243026
40.05,0.520242875
40.06,0.520242724
40.07,0.520242573
40.08,0.520242422
40.09,0.520242272
40.1,0.520242122
40.11,0.520241973
40.12,0.520241824
40.13,0.520241675
40.14,0.520241526
40.15,0.520241378
40.16,0.52024123
40.17,0.520241082
40.18,0.520240935
40.19,0.520240788
40.2,0.520240641
40.21,0.520240495
40.22,0.520240349
40.23,0.520240203
40.24,0.520240058
40.25,0.520239913
40.26,0.520239768
40.27,0.520239624
40.28,0.52023948
40.29,0.520239336
40.3,0.520239192
40.31,0.520239049
40.32,0.520238906
40.33,0.520238764
40.34,0.520238621
40.35,0.520238479
40.36,0.520238338
40.37,0.520238196
40.38,0.520238055
40.39,0.520237914
40.4,0.520237774
40.41,0.520237634
40.42,0.520237494
40.43,0.520237354
40.44,0.520237215
40.45,0.520237076
40.46,0.520236938
40.47,0.520236799
40.48,0.520236661
40.49,0.520236523
40.5,0.520236386
40.51,0.520236249
40.52,0.520236112
40.53,0.520235975
40.54,0.520235839
40.55,0.520235703
40.56,0.520235567
40.57,0.520235432
40.58,0.520235297
40.59,0.520235162
40.6,0.520235028
40.61,0.520234893
40.62,0.520234759
40.63,0.520234626
40.64,0.520234492
40.65,0.520234359
40.66,0.520234226
40.67,0.520234094
40.68,0.520233962
40.69,0.52023383
40.7,0.520233698
40.71,0.520233567
40.72,0.520233436
40.73,0.520233305
40.74,0.520233174
40.75,0.520233044
40.76,0.520232914
40.77,0.520232785
40.78,0.520232655
40.79,0.520232526
40.8,0.520232397
40.81,0.520232269
40.82,0.52023214
40.83,0.520232012
40.84,0.520231885
40.85,0.520231757
40.86,0.52023163
40.87,0.520231503
40.88,0.520231376
40.89,0.52023125
40.9,0.520231124
40.91,0.520230998
40.92,0.520230873
40.93,0.520230747
40.94,0.520230622
40.95,0.520230498
40.96,0.520230373
40.97,0.520230249
40.98,0.520230125
40.99,0.520230001
41,0.520229878
41.01,0.520229755
41.02,0.520229632
41.03,0.520229509
41.04,0.520229387
41.05,0.520229265
41.06,0.520229143
41.07,0.520229022
41.08,0.5202289
41.09,0.520228779
41.1,0.520228659
41.11,0.520228538
41.12,0.520228418
41.13,0.520228298
41.14,0.520228178
41.15,0.520228059
41.16,0.520227939
41.17,0.520227821
41.18,0.520227702
41.19,0.520227583
41.2,0.520227465
41.21,0.520227347
41.22,0.52022723
41.23,0.520227112
41.24,0.520226995
41.25,0.520226878
41.26,0.520226761
41.27,0.520226645
41.28,0.520226529
41.29,0.520226413
41.3,0.520226297
41.31,0.520226182
41.32,0.520226067
41.33,0.520225952
41.34,0.520225837
41.35,0.520225723
41.36,0.520225609
41.37,0.520225495
41.38,0.520225381
41.39,0.520225268
41.4,0.520225154
41.41,0.520225041
41.42,0.520224929
41.43,0.520224816
41.44,0.520224704
41.45,0.520224592
41.46,0.52022448
41.47,0.520224369
41.48,0.520224258
41.49,0.520224147
41.5,0.520224036
41.51,0.520223925
41.52,0.520223815
41.53,0.520223705
41.54,0.520223595
41.55,0.520223486
41.56,0.520223376
41.57,0.520223267
41.58,0.520223158
41.59,0.52022305
41.6,0.520222941
41.61,0.520222833
41.62,0.520222725
41.63,0.520222617
41.64,0.52022251
41.65,0.520222403
41.66,0.520222296
41.67,0.520222189
41.68,0.520222082
41.69,0.520221976
41.7,0.52022187
41.71,0.520221764
41.72,0.520221658
41.73,0.520221553
41.74,0.520221448
41.75,0.520221343
41.76,0.520221238
41.77,0.520221134
41.78,0.520221029
41.79,0.520220925
41.8,0.520220821
41.81,0.520220718
41.82,0.520220614
41.83,0.520220511
41.84,0.520220408
41.85,0.520220306
41.86,0.520220203
41.87,0.520220101
41.88,0.520219999
41.89,0.520219897
41.9,0.520219795
41.91,0.520219694
41.92,0.520219593
41.93,0.520219492
41.94,0.520219391
41.95,0.520219291
41.96,0.52021919
41.97,0.52021909
41.98,0.52021899
41.99,0.520218891
42,0.520218791
42.01,0.520218692
42.02,0.520218593
42.03,0.520218494
